wine,winery,vintage_year,vintage_rating,vintage_rating_count,price_availability,structure_acidity,structure_intensity,structure_sweetness,structure_tannin,region,grapes
Labastide Dauzac Margaux,Château Dauzac,2022.0,4.1,7718,64.48,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Extra Ordinary Claret,Berry Bros & Rudd,2022.0,4.0,1244,22.51,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Nuits-Saint-Georges 1er Cru 'Les Saints-Georges',Domaine Faiveley,2017.0,4.1,168,116.5,4.5,3.0,1.0,2.5,nuits-saint-georges-les-saints-georges,"[(14, 'pinot-noir')]"
Listrac-Médoc,Château Clarke,2016.0,4.1,1117,45.92,4.0,4.0,1.0,4.5,listrac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Plan de Dieu,Calendal,2021.0,4.1,29,35.21,3.5,4.0,1.0,3.5,cotes-du-rhone-villages-plan-de-dieu,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Clos Saint-Denis Grand Cru,Domaine Heresztyn-Mazzini,2021.0,4.2,328,387.96,4.5,3.0,1.0,2.5,clos-saint-denis,"[(14, 'pinot-noir')]"
Clos Marey-Monge Nicolas-Joseph Pommard,Château de Pommard,2018.0,4.5,46,86.22,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Côtes du Rhône Massif d'Uchaux Grande Réserve,Château Saint Estève d'Uchaux,2017.0,3.8,735,18.8,3.5,4.0,1.0,3.5,cotes-du-rhone-villages-massif-duchaux,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Clos Vougeot Grand Cru,Domaine Jean-Pierre Guyon,2018.0,4.3,97,327.34,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Grands-Echezeaux Grand Cru,Mongeard-Mugneret,2013.0,4.6,294,436.45,4.5,3.0,1.0,2.5,grands-echezeaux,"[(14, 'pinot-noir')]"
Domaine de Villemajou Corbières Boutenac Red,Château de Villemajou,2022.0,4.0,509,20.21,4.0,4.0,1.0,4.0,corbieres-boutenac,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Saint-Julien (Grand Cru Classé),Château Beychevelle,1966.0,4.2,96,232.25,4.5,4.0,1.0,4.5,saint-julien,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Cuvée Prestige Madiran,Château Montus,1999.0,4.0,415,80.83,4.5,5.0,1.5,5.0,madiran,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (48, 'tannat'), (347, 'fer-servadou')]"
Margaux (Grand Cru Classé),Château Marquis d'Alesme,1999.0,3.9,153,58.0,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Chambolle-Musigny,David Moret,2021.0,4.2,56,87.01,4.5,3.0,1.0,2.5,chambolle-musigny,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru (Grand Cru Classé),Château Fonplégade,2014.0,4.2,557,41.9,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Gevrey-Chambertin,Marchand Grillot,1989.0,4.2,1035,123.65,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Le Baiser Pinot Noir,Raphaëlle Guyot,2023.0,3.9,78,30.0,4.0,2.5,1.0,2.0,irancy,"[(14, 'pinot-noir')]"
Esprit de Valandraud Saint-Émilion Grand Cru,Château Valandraud,2019.0,4.0,463,174.45,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Ouvrées Terrasses du Larzac,Domaine de la Barthassade - Clos de la Barthassade,2022.0,4.0,49,20.9,4.0,4.0,1.0,4.0,terasses-du-larzac,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Côtes de Bourg,Château La Croix de Millorit,1982.0,3.7,90,111.34,4.0,4.0,1.0,4.0,cotes-de-bourg,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pommard La Chaniere,Bouchard Aîné & Fils,2020.0,3.9,348,54.3,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Dentellis Gigondas,Ogier,2018.0,3.9,158,37.79,3.5,4.0,1.0,3.5,gigondas,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Aromatic Syrah,Bruno Andreu,2020.0,3.5,155,11.9,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Haut-Médoc,Château du Moulin Rouge,2015.0,3.8,515,24.12,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Roches Saumur-Champigny,Domaine des Roches Neuves,2019.0,3.9,88,14.17,4.0,3.5,1.5,4.0,saumur-champigny,"[(3, 'cabernet-franc')]"
Saint-Émilion Grand Cru,Château Vieux Lescours,2020.0,3.9,51,16.19,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Chambolle-Musigny 1er Cru 'La Combe d'Orveaux',Domaine Bruno Clavelier,2005.0,4.2,678,236.23,4.5,3.0,1.0,2.5,chambolle-musigny-la-combe-d-orveau,"[(14, 'pinot-noir')]"
Savigny-lès-Beaune Les Bourgeots,Rodolphe Demougeot,2022.0,4.0,27,73.0,4.0,2.5,1.0,2.0,savigny-les-beaune,"[(14, 'pinot-noir')]"
Vieilles Vignes Gevrey-Chambertin,Dugat-Py,2013.0,4.2,172,120.0,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Agneau Rouge Réserve Médoc,Baron Philippe de Rothschild,2020.0,3.9,60,9.92,4.5,4.5,1.0,5.0,medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Domaine des Tourettes Hermitage Rouge,Delas,2018.0,4.3,545,55.0,3.5,5.0,1.0,4.5,hermitage,"[(1, 'shiraz-syrah')]"
Virginie de Valandraud Saint-Émilion Grand Cru,Château Valandraud,2014.0,4.2,966,60.17,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Le Bois des Merveilles Minervois,Domaine Jean-Baptiste Senat,2000.0,4.0,904,25.57,4.0,4.0,1.0,4.0,minervois,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Savigny-lès-Beaune 1er Cru 'Les Peuillets',Domaine Parigot,2023.0,4.0,561,42.75,4.0,2.5,1.0,2.0,savigny-les-beaune-les-peuillets,"[(14, 'pinot-noir')]"
Marsannay 'Clos du Roy' Rouge,Jean Fournier,2013.0,3.9,146,41.28,4.5,3.0,1.0,2.5,marsannay,"[(14, 'pinot-noir')]"
De Toute Beaute,Jean François Ganevat,2023.0,4.2,321,58.0,3.5,3.0,1.0,4.0,alsace,Unknown
Bourgogne Pinot Noir,Domaine Bouard-Bonnefoy,2018.0,4.0,63,33.24,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Launay (Sélection Terroir),Château de Quinçay,2021.0,3.4,44,9.95,4.5,3.0,1.0,3.5,touraine,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (14, 'pinot-noir'), (80, 'gamay'), (404, 'grolleau'), (895, 'cot'), (1349, 'pineau-d-aunis')]"
Grand Pré Fleurie,La Chapelle des Bois,2023.0,3.9,259,16.76,5.0,1.0,1.0,1.5,fleurie,"[(80, 'gamay')]"
Morey-Saint-Denis Premier Cru,Domaine Dujac,2015.0,4.5,38,398.26,4.5,3.0,1.0,2.5,morey-saint-denis-premier-cru,"[(14, 'pinot-noir')]"
Côtes de Bourg,Roc de Cambes,1994.0,4.4,39,40.66,4.0,4.0,1.0,4.0,cotes-de-bourg,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Rouge,Villa Minna Vineyard,2004.0,3.9,1460,46.0,3.0,3.0,1.5,3.0,bouches-du-rhone,Unknown
Pinot Noir Bourgogne,Au Pied du Mont Chauve,2018.0,3.8,48,34.71,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1983.0,4.6,536,478.46,4.5,4.5,1.0,5.0,pessac-leognan,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Cuvée Sommelongue Côtes du Rhône,André Brunel,2016.0,3.6,394,18.91,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Terre d'Argence Costières-de-Nîmes,Château Mourgues du Grès,1999.0,3.8,1253,22.67,3.5,4.0,1.0,3.5,costieres-de-nimes,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Cuvée Grande Expression Rouge,Domaine Gentile,2005.0,4.1,88,57.4,3.0,3.0,1.5,4.0,patrimonio,Unknown
Pommard 'Les Lambots',Ardhuy,2023.0,4.0,210,58.9,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Haut-Médoc,Château Verdignan,2009.0,3.8,992,74.2,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vosne-Romanée 1er Cru 'Les Beaux Monts',Aurélien Verdet,2017.0,4.2,35,102.66,4.5,3.0,1.0,2.5,vosne-romanee-les-beaux-monts,"[(14, 'pinot-noir')]"
Malbec,Les Arbousiers,2024.0,4.0,132,13.84,4.0,4.0,1.0,4.0,languedoc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Clos de La Roche Grand Cru,Domaine Arlaud,2016.0,4.4,641,348.0,4.5,3.0,1.0,2.5,clos-de-la-roche,"[(14, 'pinot-noir')]"
Pauillac,Jean-Michel Cazes,2016.0,4.0,193,44.29,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
La Remise Rouge,Domaine de la Mordorée,2023.0,3.6,761,13.3,3.5,3.0,1.0,4.0,vin-de-pays-vignobles-de-france,Unknown
Saint-Émilion Grand Cru (Grand Cru Classé),Clos des Jacobins,2014.0,4.0,389,26.67,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Haut-Médoc,Château Liversan,2015.0,3.6,595,8.98,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Bourgogne Pinot Noir,Berthenet,2019.0,3.6,65,49.1,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Saint-Estèphe,Château Meyney,2006.0,3.8,549,54.17,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Chorey-lès-Beaune,Moillard-Grivot,2018.0,3.7,61,37.71,4.0,2.5,1.0,2.0,chorey-les-beaune,"[(14, 'pinot-noir')]"
Bandol Rouge,Domaine de la Tour du Bon,2018.0,3.8,117,36.55,3.0,4.0,1.5,4.0,bandol,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
L'Herbe Folle Rouge Gaillac,Château les Vignals,2018.0,3.7,385,15.36,4.5,4.5,1.5,4.0,gaillac,Unknown
Vieilles Vignes Chinon,L'Arpenty - Francis et Francoise Desbourdes,2022.0,3.6,155,11.6,4.0,3.5,1.5,4.0,chinon,"[(3, 'cabernet-franc')]"
Chambolle-Musigny La Combe d'Orveau,Domaine Jean Grivot,2018.0,4.4,44,110.48,4.5,3.0,1.0,2.5,chambolle-musigny,"[(14, 'pinot-noir')]"
Saint-Julien (Grand Cru Classé),Château Langoa Barton,1979.0,3.4,35,76.65,4.5,4.0,1.0,4.5,saint-julien,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
James Côte du Py Morgon,Jean-Marc Burgaud,2019.0,4.0,32,53.39,5.0,1.0,1.0,1.5,morgon,"[(80, 'gamay')]"
Margaux (Grand Cru Classé),Château Pouget,2020.0,4.2,3656,63.93,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Echezeaux Grand Cru,David Duband,2022.0,4.3,629,355.8,4.5,3.0,1.0,2.5,echezeaux,"[(14, 'pinot-noir')]"
Chiroubles,G. Descombes,2022.0,4.0,565,24.6,5.0,1.0,1.0,1.5,chiroubles,"[(80, 'gamay')]"
Nuits-Saint-Georges 1er Cru Les Damodes,Domaine Faiveley,2013.0,4.2,83,71.67,4.5,3.0,1.0,2.5,nuits-saint-georges,"[(14, 'pinot-noir')]"
Brouilly,Louis Latour,2022.0,3.9,689,19.87,5.0,1.0,1.0,1.5,brouilly,"[(80, 'gamay')]"
Beaune 'Blanches Fleurs',Domaine de Bellène,2018.0,4.1,38,40.37,4.0,2.5,1.0,2.0,beaune,"[(14, 'pinot-noir')]"
Rouge,Terra Vallona,2024.0,3.4,320,16.28,4.5,4.5,1.5,4.0,comte-tolosan,Unknown
Bordeaux Supérieur,Château Larroque,2015.0,3.6,757,17.99,4.0,4.0,1.0,4.0,bordeaux-superieur,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Terrasses,Richeaume,2019.0,4.4,249,64.95,3.0,4.0,1.5,4.0,provence,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
Château des Jacques Moulin-à-Vent,Louis Jadot,2019.0,3.9,218,20.0,5.0,1.0,1.0,1.5,moulin-a-vent,"[(80, 'gamay')]"
Marquis de Calon Saint-Estèphe,Château Calon-Ségur,2018.0,4.1,1252,44.7,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Aubin 1er Cru 'Le Charmois' Rouge,Au Pied du Mont Chauve,2015.0,3.9,95,66.78,4.0,2.5,1.0,2.0,saint-aubin-le-charmois,"[(14, 'pinot-noir')]"
Marquis de Calon Saint-Estèphe,Château Calon-Ségur,2003.0,3.9,41,224.0,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Ladoix,Philippe Pacalet,2022.0,4.2,533,108.5,4.0,2.5,1.0,2.0,ladoix,"[(14, 'pinot-noir')]"
Châteauneuf-du-Pape,Château de la Gardine,2020.0,4.3,803,46.95,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Margaux (Grand Cru Classé),Château Kirwan,1998.0,4.3,348,54.0,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Volnay,Château de Pommard,2017.0,4.2,63,78.86,4.0,2.5,1.0,2.0,volnay,"[(14, 'pinot-noir')]"
Savigny-lès-Beaune Clos Des Godeaux,Joseph Drouhin,2017.0,3.9,212,68.17,4.0,2.5,1.0,2.0,savigny-les-beaune,"[(14, 'pinot-noir')]"
Côte de Nuits - Villages,Domaine Joseph Roty,2019.0,3.8,144,49.82,4.5,3.0,1.0,2.5,cote-de-nuits-villages,"[(14, 'pinot-noir')]"
Savigny Aux Serpentières Premier Cru,Pierre Guillemot,2016.0,4.1,1305,97.44,4.0,2.5,1.0,2.0,savigny-les-beaune-aux-serpentieres,"[(14, 'pinot-noir')]"
Cadillac - Côtes de Bordeaux,Château de Marsan,2020.0,3.7,74,14.96,4.0,4.0,1.0,4.0,cadillac-cotes-de-bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vacqueyras Rouge,Domaine Brunely,2021.0,3.9,92,18.32,3.5,4.0,1.0,3.5,vacqueyras,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Reserve Rouge,Domaine des Deux Cles,2021.0,4.0,238,21.9,4.0,4.0,1.0,4.0,vallee-du-paradis,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Saint-Émilion Grand Cru,Château Pierre de Lune,2020.0,4.3,241,46.58,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Chambolle-Musigny 1er Cru 'Les Fuées',Boursot Père & Fils,2022.0,4.1,193,159.44,4.5,3.0,1.0,2.5,chambolle-musigny-les-fuees,"[(14, 'pinot-noir')]"
Les Saint Georges Nuits-Saint-Georges 1er Cru,Domaine Henri Gouges,2013.0,4.3,44,124.75,4.5,3.0,1.0,2.5,nuits-saint-georges-premier-cru,"[(14, 'pinot-noir')]"
Mercurey,Joseph Drouhin,2013.0,3.7,52,15.58,4.0,2.0,1.0,2.0,mercurey,"[(14, 'pinot-noir')]"
Châteauneuf-du-Pape (Tradition) Rouge,Domaine de la Janasse,2017.0,4.1,349,59.08,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Les Montagnes Rousses,Domaine des Cotes Rousses,2021.0,3.6,27,32.73,4.0,2.5,1.0,2.5,savoie,"[(14, 'pinot-noir'), (80, 'gamay'), (1232, 'mondeuse-noire')]"
Petit Taureau,Jean-Philippe Padié,2022.0,3.8,1002,19.8,3.5,3.0,1.0,4.0,vin-de-pays-vignobles-de-france,Unknown
Chassagne-Montrachet 'Les Benoites',André Goichot,1999.0,3.7,41,40.49,4.0,2.5,1.0,2.0,chassagne-montrachet,"[(14, 'pinot-noir')]"
Sarget de Gruaud Larose Saint-Julien,Château Gruaud Larose,2004.0,3.8,254,54.4,4.5,4.0,1.0,4.5,saint-julien,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Châteauneuf-du-Pape,Domaine de Beaurenard,1994.0,4.1,8938,64.0,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Lavaut Saint-Jacques Gevrey-Chambertin 1er Cru,Domaine Confuron-Cotetidot,2011.0,4.2,188,165.09,4.5,3.0,1.0,2.5,gevrey-chambertin-premier-cru,"[(14, 'pinot-noir')]"
Senseï Saumur-Champigny,La Source du Ruault,2017.0,3.9,178,16.9,4.0,3.5,1.5,4.0,saumur-champigny,"[(3, 'cabernet-franc')]"
Pomerol,Château de Sales,2012.0,4.0,1466,56.11,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Morey-Saint-Denis Premier Cru 'Les Faconnières',Domaine Stephane Magnien,2019.0,4.1,618,57.6,4.5,3.0,1.0,2.5,morey-saint-denis-premier-cru,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru,Château Boutisse,2014.0,3.9,930,21.0,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pauillac (Grand Cru Classé),Château Lynch-Bages,2024.0,4.4,67435,83.0,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Père Anselme La Fiole Côtes du Rhône Rouge,Brotte,2021.0,3.8,1002,17.19,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Volnay 1er Cru 'Pitures',Bitouzet-Prieur,2019.0,4.1,387,82.82,4.0,2.5,1.0,2.0,volnay-pitures-dessus,"[(14, 'pinot-noir')]"
Charmes-Chambertin Grand Cru,Domaine Dominique Gallois,2019.0,4.3,287,213.2,4.5,3.0,1.0,2.5,charmes-chambertin,"[(14, 'pinot-noir')]"
Les Coteaux Chinon,Domaine de la Jalousie,2015.0,3.3,26,13.16,4.0,3.5,1.5,4.0,chinon,"[(3, 'cabernet-franc')]"
Clos de Vougeot Grand Cru,Domaine Jean Grivot,2021.0,4.3,2484,288.0,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Terres de Lansac Rouge,Les Vignerons de Trémoine,2023.0,4.0,50,12.5,4.0,4.0,1.0,4.0,cotes-catalanes,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Bourgogne,Domaine Sylvain Cathiard,2016.0,4.0,477,120.02,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Pomerol,Château La Pointe,1988.0,4.1,53,128.0,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Côtes du Rhône,Georges-Lombrière,2017.0,4.1,44,29.5,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Beaune Les Bressandes 1er Cru,Domaine des Croix,2022.0,4.2,707,79.0,4.0,2.5,1.0,2.0,beaune-les-bressandes,"[(14, 'pinot-noir')]"
Gigondas,Château de Saint Cosme,2008.0,3.9,190,49.0,3.5,4.0,1.0,3.5,gigondas,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Margaux (Grand Cru Classé),Château Marquis de Terme,2009.0,4.1,850,55.0,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pauillac (Grand Cru Classé),Château Lynch-Moussas,1979.0,4.1,22336,72.0,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Amalgame,Domaine Jean-Baptiste Senat,2022.0,3.9,28,13.9,4.0,4.0,1.0,4.0,aude,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Menetou-Salon Rouge,Domaine Philippe Gilbert,2017.0,3.9,236,20.95,4.5,2.5,1.0,2.5,menetou-salon,"[(3, 'cabernet-franc'), (14, 'pinot-noir'), (80, 'gamay'), (404, 'grolleau')]"
Pinot Noir Tradition,Vincent Stoeffler,2023.0,3.7,346,15.5,4.0,2.0,1.0,2.0,alsace,"[(14, 'pinot-noir')]"
Bordeaux Rouge,Mouton Cadet,1981.0,3.3,51,60.0,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Haut-Médoc,Château D'Hanteillan,1986.0,3.6,6114,57.66,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Nuits-Saint-Georges 1er Cru 'Les Damodes',Domaine Chantal Lescure,2022.0,4.1,431,68.0,4.5,3.0,1.0,2.5,nuits-saint-georges-les-damodes,"[(14, 'pinot-noir')]"
Gevrey-Chambertin Premier Cru Combe Au Moine,Maison Roche de Bellene,2020.0,4.1,39,78.95,4.5,3.0,1.0,2.5,gevrey-chambertin-premier-cru,"[(14, 'pinot-noir')]"
Lucile Avril Châteauneuf-du-Pape,Domaine Durieu,2020.0,4.2,55,46.77,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Vieilles Vignes Madiran,Château Bouscassé,1996.0,3.7,63,68.63,4.5,5.0,1.5,5.0,madiran,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (48, 'tannat'), (347, 'fer-servadou')]"
Fleurie Clos Vernay,Domaine Lafarge Vial,2018.0,4.2,72,52.52,5.0,1.0,1.0,1.5,fleurie,"[(80, 'gamay')]"
Pommard,Domaine Armand Heitz,2019.0,4.0,58,45.0,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
